# Directed graph: generated_rock_song_84.txt 
# Nodes: 34 Edges: 67
# FromNodeId	ToNodeId
44	24
44	27
44	30
44	46
44	55
44	57
44	70
44	101
44	114
44	118
44	133
114	13
114	44
114	55
114	70
114	110
110	44
55	13
55	44
13	14
13	55
13	76
13	95
13	101
13	110
14	17
17	114
27	44
27	50
27	101
101	13
101	44
101	63
101	70
101	114
63	109
109	64
109	81
64	109
81	29
29	47
47	101
118	44
46	105
105	44
133	72
72	95
95	47
95	101
57	44
70	13
70	44
70	66
70	114
76	44
76	101
76	127
127	76
24	0
0	114
50	5
5	33
33	121
121	76
30	101
66	94
94	55
