# Directed graph: generated_rock_song_98.txt 
# Nodes: 27 Edges: 78
# FromNodeId	ToNodeId
44	5
44	13
44	27
44	30
44	55
44	101
44	114
44	131
27	0
27	13
27	44
27	81
27	101
13	55
13	72
13	101
13	105
13	114
101	5
101	13
101	44
101	76
101	95
101	114
55	0
55	13
55	95
55	114
0	24
0	61
0	67
0	76
0	114
0	127
114	0
114	13
114	44
114	72
114	101
72	44
72	76
72	95
95	13
95	72
95	101
95	114
5	0
5	61
5	64
5	81
64	81
81	27
81	50
76	0
76	13
76	24
76	127
67	0
67	76
24	0
24	27
24	76
131	27
50	5
50	34
127	55
127	62
62	47
47	101
61	5
61	11
11	88
88	24
34	81
105	17
105	44
17	105
30	101
