# Directed graph: generated_rock_song_27.txt 
# Nodes: 29 Edges: 67
# FromNodeId	ToNodeId
44	5
44	13
44	57
44	70
44	72
44	95
44	101
44	114
44	133
5	17
5	101
17	44
13	44
13	95
13	101
13	110
13	114
13	116
13	133
101	13
101	44
101	72
101	114
101	131
95	44
95	72
95	101
114	13
114	44
114	55
114	70
114	76
114	95
114	101
57	105
105	13
105	114
70	44
70	101
116	44
76	7
76	13
76	73
131	101
72	76
72	114
72	117
72	138
55	0
55	13
0	55
0	76
73	0
7	67
67	24
24	38
24	39
38	24
39	78
78	13
133	37
133	72
37	5
138	58
58	105
110	44
117	44
