# Directed graph: generated_rock_song_85.txt 
# Nodes: 25 Edges: 65
# FromNodeId	ToNodeId
44	13
44	30
44	57
44	70
44	95
44	101
44	114
44	117
44	138
101	13
101	27
101	44
101	47
101	70
101	76
101	95
101	114
101	131
114	13
114	44
114	46
114	101
46	105
46	114
105	17
105	101
13	22
13	44
13	55
13	70
13	76
13	95
13	101
13	114
13	133
70	13
70	44
70	96
70	101
96	133
133	44
133	55
55	13
55	76
55	114
30	101
95	13
95	70
95	114
131	44
22	49
49	13
76	13
76	24
76	101
117	44
24	0
0	55
47	101
57	114
138	102
102	17
17	13
17	105
27	44
