# Directed graph: generated_rock_song_61.txt 
# Nodes: 27 Edges: 69
# FromNodeId	ToNodeId
44	27
44	70
44	101
44	103
44	114
114	13
114	17
114	44
114	55
114	101
55	0
55	76
55	101
0	55
0	67
0	70
0	76
0	101
0	114
0	127
67	11
11	0
11	88
76	0
76	73
101	13
101	44
101	114
13	44
13	76
13	95
13	101
13	114
95	72
72	44
70	13
70	27
70	96
70	101
70	114
17	58
17	70
17	114
58	17
96	70
27	5
27	44
27	81
5	0
5	27
5	33
5	81
33	5
33	50
33	61
61	5
61	11
61	121
88	24
88	61
24	61
121	33
121	88
81	5
81	27
50	5
103	13
73	0
127	0
