# Directed graph: generated_rock_song_57.txt 
# Nodes: 25 Edges: 68
# FromNodeId	ToNodeId
44	0
44	13
44	55
44	57
44	70
44	101
44	114
44	117
13	44
13	55
13	76
13	101
13	114
114	13
114	44
114	55
114	70
114	81
114	95
114	101
55	13
55	80
55	95
55	114
101	13
101	27
101	44
101	107
101	114
81	27
81	33
81	109
81	121
109	64
64	81
33	5
33	61
33	81
27	0
27	44
27	50
27	101
70	76
70	101
76	0
76	13
76	114
57	114
95	44
95	101
0	61
0	76
61	5
61	121
5	17
5	64
5	81
5	108
121	33
121	61
108	50
50	5
50	27
50	108
107	101
17	44
80	39
39	114
