# Directed graph: generated_rock_song_83.txt 
# Nodes: 24 Edges: 67
# FromNodeId	ToNodeId
44	5
44	52
44	55
44	57
44	70
44	101
44	114
5	33
5	81
81	33
33	5
33	50
50	27
50	131
27	44
27	50
27	101
27	131
131	27
131	50
70	13
70	44
70	114
70	117
13	44
13	70
13	76
13	95
13	101
13	110
13	114
117	44
55	0
55	76
55	114
55	127
127	55
127	76
76	7
76	13
76	101
76	127
76	131
114	0
114	3
114	13
114	44
114	55
114	101
101	13
101	44
101	50
101	76
101	114
3	70
52	101
0	24
0	76
0	95
57	13
7	67
67	0
24	76
110	13
110	95
95	13
95	70
