# Directed graph: generated_rock_song_65.txt 
# Nodes: 28 Edges: 69
# FromNodeId	ToNodeId
44	54
44	55
44	70
44	72
44	101
44	108
44	114
114	13
114	44
114	55
114	101
13	44
13	55
13	70
13	101
13	110
13	112
13	114
101	13
101	33
101	44
101	50
101	70
101	78
101	81
101	114
70	101
70	114
50	5
5	33
5	81
5	121
121	33
121	76
121	88
76	13
78	0
0	27
0	76
0	127
27	44
55	0
55	44
55	76
55	127
127	55
127	76
112	44
110	44
110	70
108	50
33	5
33	81
33	121
33	124
81	70
81	91
81	121
91	51
51	131
131	110
54	44
72	70
88	61
61	5
61	11
61	101
11	88
124	61
