# Directed graph: generated_rock_song_59.txt 
# Nodes: 28 Edges: 71
# FromNodeId	ToNodeId
44	13
44	55
44	70
44	76
44	101
44	103
44	114
44	117
101	13
101	27
101	44
101	63
101	70
101	108
101	114
101	117
114	13
114	44
114	55
114	57
114	95
114	101
13	44
13	70
13	101
13	110
13	114
63	61
61	5
61	81
61	121
121	61
121	76
5	33
5	81
33	50
50	34
34	81
81	5
81	70
81	109
81	121
76	13
76	24
76	44
70	44
70	101
70	114
70	117
117	3
117	44
117	61
117	101
110	44
55	0
55	49
55	101
55	108
55	127
127	55
109	81
108	44
108	117
3	70
57	114
27	101
0	76
24	76
103	13
49	55
95	44
