# Directed graph: generated_rock_song_66.txt 
# Nodes: 30 Edges: 72
# FromNodeId	ToNodeId
44	0
44	30
44	53
44	54
44	61
44	101
44	108
44	114
44	131
54	44
101	13
101	44
101	57
101	72
101	76
101	108
101	114
114	3
114	13
114	44
114	101
57	114
53	44
13	44
13	96
13	114
61	5
61	11
61	101
61	121
76	13
76	101
76	131
30	101
131	27
131	51
131	81
51	5
51	61
51	131
5	37
5	61
5	76
5	81
5	121
81	5
81	27
81	91
27	50
27	81
27	101
50	27
91	51
11	88
88	61
121	5
121	33
121	61
121	76
33	61
96	3
96	44
3	55
3	132
55	108
108	44
108	101
108	131
72	114
37	5
132	70
70	76
