# Directed graph: generated_rock_song_71.txt 
# Nodes: 27 Edges: 65
# FromNodeId	ToNodeId
44	13
44	17
44	81
44	101
44	105
44	114
44	138
17	44
17	70
17	105
101	13
101	27
101	44
101	55
101	70
101	95
101	114
27	44
27	114
114	13
114	44
114	46
114	55
114	78
114	101
114	110
13	27
13	44
13	70
13	76
13	101
13	114
70	13
70	114
78	13
105	13
105	114
95	13
95	55
55	39
55	57
55	95
55	114
55	127
127	76
76	0
76	7
76	13
76	72
57	17
39	114
110	44
138	102
102	17
72	118
118	44
7	67
67	0
0	24
0	114
24	76
81	101
81	109
109	81
46	110
