# Directed graph: generated_rock_song_78.txt 
# Nodes: 32 Edges: 74
# FromNodeId	ToNodeId
44	55
44	70
44	78
44	95
44	101
44	114
44	131
78	13
13	100
13	101
13	114
101	0
101	13
101	27
101	44
101	57
101	114
101	118
57	114
114	0
114	13
114	44
114	46
114	101
100	76
76	0
76	73
76	101
55	0
55	44
55	76
55	101
55	105
46	137
137	105
105	13
105	57
70	44
70	101
70	104
118	44
95	70
104	55
0	11
0	39
0	55
0	67
0	76
0	101
0	127
11	0
11	88
88	61
61	11
61	121
121	5
5	27
5	81
81	5
81	27
81	109
109	50
50	5
27	5
27	44
27	81
27	101
127	76
67	0
67	24
24	61
73	0
39	55
131	101
