# Directed graph: generated_rock_song_20.txt 
# Nodes: 28 Edges: 73
# FromNodeId	ToNodeId
44	13
44	24
44	27
44	70
44	76
44	81
44	95
44	101
44	114
44	117
101	44
101	70
101	108
101	114
108	114
108	131
131	81
81	5
81	27
81	61
81	109
81	114
27	5
27	44
27	50
27	81
50	5
5	61
5	67
5	81
5	108
114	13
114	44
114	55
114	70
114	81
114	87
114	101
114	138
70	27
70	44
70	76
70	114
67	24
24	0
24	44
24	76
0	55
0	70
87	114
138	114
13	5
13	44
13	57
13	95
13	101
13	114
61	44
61	88
95	44
76	0
76	13
55	39
55	95
55	101
109	64
64	81
88	24
117	3
3	70
39	114
57	105
105	114
