# Directed graph: generated_songs/generated_rock_song_14.txt 
# Nodes: 23 Edges: 61
# FromNodeId	ToNodeId
44	5
44	13
44	24
44	27
44	55
44	70
44	101
44	103
44	114
55	0
55	95
55	114
55	127
0	76
0	101
101	12
101	13
101	44
101	55
101	70
101	72
101	95
101	114
114	3
114	13
114	39
114	44
114	55
114	70
114	78
114	101
70	13
70	44
70	101
70	108
70	114
78	55
127	106
106	0
76	101
13	55
13	95
13	101
13	114
5	17
5	27
17	59
59	101
95	44
95	70
95	72
95	101
72	95
72	101
27	101
24	44
39	44
3	70
108	13
12	5
103	13
