# Directed graph: generated_songs/generated_rock_song_68.txt 
# Nodes: 39 Edges: 76
# FromNodeId	ToNodeId
44	13
44	27
44	40
44	55
44	101
44	105
44	114
55	76
76	39
76	73
76	101
73	0
0	24
0	76
24	76
101	5
101	13
101	27
101	44
101	81
101	95
101	104
101	107
101	114
95	101
27	5
27	13
27	44
27	50
27	101
114	13
114	44
114	70
114	101
5	81
5	108
5	121
81	27
81	45
81	109
13	39
13	44
13	101
13	112
13	114
40	31
31	0
39	44
39	130
130	19
19	78
78	13
107	101
104	27
121	61
121	88
61	5
61	121
45	25
25	28
28	115
115	122
122	102
102	17
17	105
105	13
105	57
57	44
112	44
50	5
50	131
108	50
131	101
70	101
109	61
88	121
