# Directed graph: generated_songs/generated_rock_song_81.txt 
# Nodes: 28 Edges: 78
# FromNodeId	ToNodeId
44	13
44	55
44	70
44	76
44	101
44	103
44	114
103	81
81	50
81	114
81	131
131	81
131	110
110	44
55	0
55	95
55	101
55	114
101	13
101	27
101	44
101	70
101	95
101	114
114	13
114	27
114	44
114	55
114	70
114	101
95	13
95	70
95	101
70	13
70	44
70	101
70	114
27	44
27	50
27	91
27	101
91	5
5	27
5	33
5	51
5	61
5	81
61	1
61	11
61	121
11	0
0	24
0	39
0	61
24	61
1	33
33	5
33	121
121	5
121	33
121	76
121	88
51	5
13	55
13	70
13	76
13	95
13	101
13	114
76	13
76	101
76	127
50	5
50	131
88	121
127	106
106	0
39	55
