# Directed graph: generated_songs/random_generated_rock_song_66.txt 
# Nodes: 36 Edges: 73
# FromNodeId	ToNodeId
44	13
44	27
44	39
44	55
44	70
44	78
44	101
44	114
44	138
101	13
101	27
101	44
101	49
101	57
101	70
101	76
101	114
70	96
70	101
70	114
96	13
13	14
13	55
13	72
13	101
13	114
114	13
114	44
114	81
114	95
114	101
14	17
17	44
17	75
75	55
55	0
55	13
55	114
95	44
95	114
72	76
76	13
76	24
76	101
24	76
57	114
81	50
50	131
131	110
110	95
138	102
102	17
78	0
0	3
0	67
0	127
67	123
123	39
39	31
39	55
31	0
127	76
49	52
49	60
49	105
60	119
119	49
105	119
52	76
27	44
27	97
3	70
97	81
