# Directed graph: generated_songs/random_generated_rock_song_88.txt 
# Nodes: 36 Edges: 77
# FromNodeId	ToNodeId
44	13
44	55
44	70
44	78
44	95
44	101
44	114
55	96
55	101
55	114
55	127
96	49
49	20
49	55
20	49
114	13
114	44
114	46
114	55
13	44
13	95
13	101
13	114
101	5
101	13
101	27
101	44
101	70
101	95
101	108
101	118
70	3
70	44
3	132
132	66
66	94
94	55
118	44
118	114
95	44
95	123
123	24
24	88
88	61
88	99
99	61
61	5
61	11
61	44
61	121
121	5
5	27
5	50
5	76
5	81
81	33
81	50
81	61
81	109
109	50
50	5
50	108
50	131
131	81
11	88
46	105
105	13
27	5
27	44
33	61
108	44
108	50
76	13
76	67
78	13
127	76
67	24
