# Directed graph: generated_songs/generated_rock_song_65.txt 
# Nodes: 30 Edges: 67
# FromNodeId	ToNodeId
44	13
44	27
44	55
44	76
44	78
44	101
44	114
55	49
55	57
55	114
49	20
20	105
105	13
13	44
13	47
13	55
13	57
13	76
13	101
13	110
13	114
114	13
114	39
114	44
101	13
101	44
101	114
101	131
131	110
110	44
110	70
70	101
70	114
78	0
78	13
76	13
76	24
76	39
76	73
73	0
0	13
0	61
0	70
61	11
61	34
61	44
61	121
121	33
33	5
5	61
5	81
5	114
11	0
39	78
39	130
57	101
57	114
27	37
37	5
47	0
34	81
81	44
81	50
50	5
50	81
24	76
130	61
