# Directed graph: generated_songs/generated_rock_song_61.txt 
# Nodes: 25 Edges: 68
# FromNodeId	ToNodeId
44	0
44	13
44	30
44	48
44	52
44	101
44	114
44	117
44	131
0	55
0	114
114	5
114	13
114	17
114	44
114	55
114	70
114	78
114	101
78	13
78	57
57	114
57	131
5	81
81	27
81	51
81	131
27	50
27	81
27	97
27	101
97	47
47	101
101	13
101	27
101	44
101	57
101	95
101	114
50	27
51	131
131	44
131	81
131	90
90	57
30	101
95	13
95	70
13	39
13	55
13	70
13	101
13	114
70	13
70	27
70	44
70	95
70	114
52	70
39	55
55	0
55	13
55	44
55	78
55	95
48	101
117	101
17	44
