# Directed graph: generated_songs/generated_rock_song_46.txt 
# Nodes: 28 Edges: 68
# FromNodeId	ToNodeId
44	13
44	26
44	27
44	52
44	61
44	70
44	101
44	114
52	101
101	0
101	13
101	44
101	47
101	50
101	76
101	114
114	0
114	13
114	17
114	44
114	55
114	101
13	44
13	57
13	76
13	95
13	101
13	110
13	114
13	116
47	101
27	44
27	50
50	5
50	27
50	81
81	101
76	13
76	24
24	0
24	38
24	61
0	13
0	70
0	114
0	127
127	0
55	44
55	78
55	114
78	101
110	44
17	44
5	33
5	121
121	76
61	5
61	44
95	13
95	114
57	131
131	110
26	95
70	101
70	114
116	13
38	24
33	101
