# Directed graph: generated_songs/generated_rock_song_34.txt 
# Nodes: 35 Edges: 80
# FromNodeId	ToNodeId
44	5
44	13
44	39
44	47
44	52
44	78
44	101
44	103
44	114
44	130
114	13
114	27
114	44
114	55
114	70
114	101
70	44
39	114
101	13
101	44
101	57
101	76
101	81
101	114
101	126
27	13
27	78
27	81
81	27
81	101
81	131
13	44
13	70
13	72
13	95
13	101
13	110
13	114
13	116
95	13
95	114
116	44
52	49
49	20
49	105
105	72
72	101
72	117
57	114
110	44
78	13
78	44
55	76
55	96
55	127
76	0
76	7
76	127
0	24
0	61
24	0
24	61
61	5
61	121
5	81
5	101
131	27
47	101
126	114
7	57
103	13
117	44
130	121
121	61
121	76
121	88
127	55
96	49
20	121
88	24
