# Directed graph: generated_songs/generated_rock_song_35.txt 
# Nodes: 24 Edges: 64
# FromNodeId	ToNodeId
44	13
44	27
44	55
44	70
44	101
44	112
44	114
44	117
13	44
13	55
13	70
13	95
13	101
13	114
13	117
114	0
114	13
114	44
114	55
114	101
55	39
55	44
55	57
55	114
101	13
101	44
101	50
101	55
101	76
101	108
101	114
70	44
70	101
70	117
76	0
76	101
76	127
0	61
0	76
127	76
117	13
117	44
117	72
117	101
72	118
118	44
61	5
5	81
5	114
81	27
27	5
27	44
27	47
27	70
27	81
50	27
108	131
131	27
47	101
95	44
57	117
112	44
39	55
39	114
