# Directed graph: generated_songs/random_generated_rock_song_56.txt 
# Nodes: 27 Edges: 65
# FromNodeId	ToNodeId
44	24
44	27
44	47
44	55
44	70
44	81
44	101
44	114
44	117
114	13
114	44
114	46
114	101
101	0
101	13
101	27
101	44
101	76
101	113
101	114
13	44
13	76
13	95
13	101
13	114
24	0
24	76
76	0
76	13
76	24
76	72
76	101
0	39
0	67
0	76
81	27
81	109
109	61
61	34
61	47
61	121
34	81
27	44
27	50
27	70
27	101
50	5
5	27
39	55
55	95
55	101
95	13
95	114
70	101
70	114
47	101
113	101
72	76
117	44
46	44
67	0
67	11
11	88
88	61
121	61
