# Directed graph: generated_songs/random_generated_rock_song_20.txt 
# Nodes: 31 Edges: 70
# FromNodeId	ToNodeId
44	27
44	61
44	70
44	76
44	95
44	101
44	114
44	138
114	0
114	13
114	44
114	55
114	70
114	72
114	101
114	105
13	44
13	76
13	101
13	114
70	44
70	66
70	101
70	114
27	33
27	44
27	101
55	13
55	39
55	95
55	114
95	13
95	101
101	44
101	47
101	70
101	76
101	114
47	101
105	13
76	24
76	78
76	101
24	44
138	102
102	44
72	44
0	55
39	55
78	13
33	5
33	50
5	33
5	51
5	81
5	109
109	64
64	5
51	5
51	131
131	51
50	5
81	27
81	50
81	61
61	89
61	121
121	5
66	94
94	55
