# Directed graph: generated_songs/random_generated_rock_song_85.txt 
# Nodes: 27 Edges: 69
# FromNodeId	ToNodeId
44	13
44	27
44	30
44	50
44	55
44	95
44	100
44	101
44	114
95	13
95	44
95	55
95	72
13	70
13	76
13	95
13	101
13	114
76	0
76	13
76	24
76	39
101	0
101	44
101	55
101	70
101	95
101	114
114	13
114	17
114	44
114	55
114	70
114	87
114	101
114	117
55	13
55	44
55	57
55	95
55	114
55	127
57	114
17	105
105	101
72	95
30	101
117	44
100	76
0	24
0	55
0	61
0	76
24	0
24	39
24	76
61	121
121	76
39	114
70	44
70	101
70	114
50	5
5	33
33	88
88	24
127	76
87	114
27	101
