# Directed graph: generated_songs/generated_rock_song_56.txt 
# Nodes: 34 Edges: 74
# FromNodeId	ToNodeId
44	13
44	54
44	55
44	95
44	101
44	114
13	57
13	76
13	101
13	114
114	13
114	17
114	44
114	55
114	70
114	101
114	105
70	13
70	44
70	101
95	13
95	70
76	0
76	13
76	24
76	101
0	61
0	67
0	76
0	127
67	11
11	0
127	55
55	39
55	76
55	101
101	13
101	44
101	70
101	76
101	95
101	114
101	131
105	17
105	114
39	121
121	5
121	88
5	81
5	117
81	5
81	50
117	44
24	61
24	76
54	44
131	27
27	101
17	58
17	59
17	105
17	138
58	17
138	17
138	102
102	17
59	101
57	24
61	1
61	121
1	33
33	5
50	108
108	13
