# Directed graph: generated_songs/generated_rock_song_18.txt 
# Nodes: 27 Edges: 71
# FromNodeId	ToNodeId
44	13
44	55
44	70
44	101
44	114
44	131
101	5
101	13
101	27
101	44
101	72
101	76
101	114
114	13
114	44
114	55
114	101
5	27
5	33
5	50
5	81
27	33
27	44
27	81
27	101
27	114
55	13
55	44
55	49
55	76
55	95
76	0
76	67
76	73
73	0
0	24
0	76
0	127
67	0
67	11
11	88
88	24
24	61
24	67
127	39
39	55
49	44
131	51
131	81
51	131
81	5
81	27
33	5
33	81
61	5
13	5
13	39
13	44
13	55
13	70
13	95
13	101
13	114
95	3
95	101
3	70
70	13
70	27
70	44
50	27
72	13
