# Directed graph: generated_songs/random_generated_rock_song_34.txt 
# Nodes: 25 Edges: 63
# FromNodeId	ToNodeId
44	13
44	17
44	55
44	70
44	101
44	103
44	105
44	114
44	117
44	138
17	55
17	114
17	138
114	13
114	44
114	101
13	27
13	44
13	70
13	76
13	101
13	114
105	17
105	114
138	17
138	102
102	17
70	13
70	44
70	95
70	101
117	44
117	70
95	44
101	13
101	44
101	50
101	81
101	114
101	134
103	13
27	5
27	44
27	50
27	81
5	81
81	27
81	33
81	70
81	109
50	34
50	81
55	13
55	44
55	114
134	117
33	5
109	101
76	73
73	0
0	39
39	114
34	81
