# Directed graph: generated_songs/generated_jazz_song_20.txt 
# Nodes: 40 Edges: 77
# FromNodeId	ToNodeId
105	35
105	115
105	125
105	133
105	142
35	108
35	133
35	137
108	84
108	115
108	133
108	198
108	233
84	19
84	35
84	45
84	89
84	225
225	185
185	105
125	106
106	80
80	150
150	31
31	111
31	142
31	151
142	31
142	35
111	133
133	19
133	35
133	115
133	121
133	142
133	198
121	133
198	84
198	87
198	89
198	101
198	105
198	142
198	170
198	172
198	200
87	133
19	133
19	198
101	188
188	135
135	198
172	3
3	19
3	133
115	108
89	45
89	168
89	230
230	5
5	3
137	73
137	198
73	13
13	137
151	84
168	172
170	162
162	133
233	89
233	93
93	191
191	188
200	84
45	26
45	170
26	233
