# Directed graph: generated_songs/random_generated_rock_song_28.txt 
# Nodes: 27 Edges: 68
# FromNodeId	ToNodeId
44	13
44	24
44	55
44	70
44	101
44	105
44	114
44	131
105	44
24	0
24	44
24	61
24	76
76	24
70	13
70	44
70	96
70	101
70	114
96	70
13	76
13	78
13	95
13	101
13	114
13	117
78	44
78	110
131	27
27	101
101	5
101	13
101	27
101	44
101	95
101	107
101	113
101	114
113	101
114	5
114	13
114	15
114	44
114	46
114	55
114	70
114	74
114	101
74	13
5	61
5	81
5	114
81	27
81	50
50	5
61	44
61	121
121	5
46	110
110	44
95	44
95	101
0	76
15	70
117	44
55	78
55	114
107	101
