# Directed graph: generated_songs/generated_rock_song_87.txt 
# Nodes: 31 Edges: 66
# FromNodeId	ToNodeId
44	13
44	62
44	78
44	101
44	103
44	114
44	117
44	138
103	13
13	44
13	46
13	70
13	96
13	101
13	114
101	13
101	27
101	44
101	52
101	114
101	117
101	131
96	49
49	52
49	55
52	49
52	101
55	44
114	13
114	27
114	44
114	70
114	101
27	37
27	44
27	78
27	101
117	44
117	55
46	105
105	44
105	101
138	105
78	0
78	13
62	83
83	5
5	33
5	81
33	124
124	5
124	61
61	121
121	5
81	27
81	109
109	50
50	5
37	27
0	76
76	13
70	44
70	101
70	114
131	47
47	101
