# Directed graph: generated_songs/generated_rock_song_30.txt 
# Nodes: 29 Edges: 69
# FromNodeId	ToNodeId
44	13
44	17
44	27
44	52
44	81
44	101
44	114
27	50
27	81
27	101
101	44
101	70
101	108
101	113
101	114
114	13
114	44
114	55
114	101
13	44
13	70
13	76
13	101
13	110
13	114
70	44
70	101
70	114
55	0
55	13
55	114
0	3
0	39
0	70
0	76
113	101
110	44
52	101
108	44
76	67
76	127
67	5
67	55
81	5
81	27
81	44
81	109
5	27
5	33
5	81
50	5
50	34
34	81
109	61
61	11
61	24
61	121
24	0
24	61
121	88
88	24
88	61
11	88
3	70
33	5
33	88
39	0
127	67
17	44
