# Directed graph: generated_songs/random_generated_rock_song_84.txt 
# Nodes: 26 Edges: 65
# FromNodeId	ToNodeId
44	17
44	27
44	47
44	52
44	70
44	72
44	78
44	101
44	114
72	95
95	44
95	70
95	101
95	114
101	13
101	44
101	55
101	70
101	76
101	95
101	114
52	101
55	95
55	114
70	13
70	95
70	101
70	114
13	70
13	76
13	101
13	114
76	0
76	101
114	13
114	27
114	44
114	55
114	70
114	74
114	95
114	101
17	105
17	138
138	17
105	114
27	50
27	81
50	131
131	44
78	13
74	13
47	101
81	33
81	61
61	5
61	121
5	81
5	121
121	39
121	61
33	61
39	44
39	55
0	39
