# Directed graph: generated_songs/generated_rock_song_86.txt 
# Nodes: 25 Edges: 62
# FromNodeId	ToNodeId
44	13
44	27
44	47
44	70
44	95
44	101
44	114
44	131
13	44
13	101
13	110
101	13
101	44
101	55
101	76
101	95
101	114
114	44
114	55
114	70
114	87
114	101
114	105
70	13
70	44
70	114
105	44
131	27
131	101
27	44
27	50
27	81
27	101
81	27
81	131
55	44
55	76
55	127
76	13
76	39
76	72
39	114
95	44
95	72
95	101
95	123
110	44
110	72
72	13
72	44
72	95
123	44
50	5
5	81
47	101
87	96
96	49
49	20
49	55
20	49
127	0
0	76
