# Directed graph: generated_songs/generated_jazz_song_83.txt 
# Nodes: 47 Edges: 85
# FromNodeId	ToNodeId
105	35
105	45
35	38
35	80
35	108
35	133
38	133
133	108
133	163
133	198
133	205
133	207
198	84
198	87
198	108
198	133
198	201
108	105
108	115
108	198
108	233
108	237
115	103
103	182
182	72
72	80
80	142
80	143
80	150
150	31
31	3
31	33
31	35
31	108
33	34
34	57
34	108
205	84
205	213
84	3
84	55
84	133
84	142
84	163
84	168
168	84
55	69
69	154
154	19
19	135
135	198
201	84
3	108
3	133
163	84
163	133
213	185
185	224
224	45
45	26
45	79
45	105
45	198
79	191
191	72
191	188
188	57
57	34
57	35
233	89
89	3
89	191
89	225
225	52
52	181
181	80
142	3
142	35
237	45
26	123
123	224
207	170
170	31
87	233
143	31
