# Directed graph: generated_songs/generated_rock_song_53.txt 
# Nodes: 33 Edges: 71
# FromNodeId	ToNodeId
44	27
44	30
44	40
44	70
44	95
44	101
44	114
44	117
27	81
27	90
81	5
81	33
81	44
81	61
81	131
5	27
5	33
5	61
5	81
5	109
61	5
61	11
61	24
61	121
11	88
88	24
24	61
24	67
121	61
67	24
67	128
128	0
0	114
114	13
114	39
114	44
114	57
114	101
114	121
13	44
13	101
13	114
101	5
101	44
101	81
101	114
101	117
40	31
31	55
55	44
55	95
55	114
95	44
70	13
70	66
39	55
33	5
33	61
90	57
57	105
57	114
105	44
117	44
117	101
66	94
94	55
30	101
131	50
50	5
109	64
64	81
