# Directed graph: generated_songs/generated_rock_song_85.txt 
# Nodes: 30 Edges: 67
# FromNodeId	ToNodeId
44	9
44	13
44	27
44	55
44	57
44	101
44	103
44	105
44	111
44	112
44	114
44	131
114	13
114	44
114	55
114	70
114	101
101	13
101	27
101	44
101	47
101	76
101	114
70	44
70	101
70	114
112	44
111	114
55	0
55	44
55	76
55	114
55	127
27	44
27	101
131	51
51	5
5	81
81	114
13	44
13	55
13	95
13	101
13	112
13	114
9	13
105	13
105	17
105	74
74	13
57	105
17	105
76	0
76	24
76	101
0	39
0	127
127	55
103	114
47	101
24	61
24	76
39	78
78	114
95	101
61	121
121	33
