# Directed graph: generated_songs/random_generated_rock_song_87.txt 
# Nodes: 25 Edges: 61
# FromNodeId	ToNodeId
44	13
44	27
44	52
44	55
44	57
44	70
44	78
44	101
44	103
44	105
44	114
44	131
52	101
101	5
101	44
101	114
114	13
114	17
114	44
114	46
114	55
114	110
13	17
13	44
13	70
13	78
13	95
13	101
13	114
13	116
116	114
55	95
55	101
55	114
131	108
108	33
33	5
5	114
5	121
46	105
105	17
105	70
17	58
17	70
17	114
17	138
138	114
110	44
103	13
58	17
70	13
70	44
70	101
70	114
57	114
78	13
27	44
95	70
95	114
121	61
61	44
