# Directed graph: generated_songs/generated_jazz_song_26.txt 
# Nodes: 40 Edges: 74
# FromNodeId	ToNodeId
105	35
105	87
105	157
105	191
87	52
87	55
87	178
87	188
188	57
57	89
57	165
57	170
89	187
89	191
187	84
84	3
84	35
84	105
84	108
84	133
84	163
84	198
163	131
163	133
133	84
133	87
133	125
133	168
133	198
133	207
198	84
198	105
198	133
198	170
198	172
3	133
55	69
69	154
154	142
142	35
142	170
35	34
35	108
35	133
34	233
233	89
191	57
191	170
170	3
170	14
170	162
170	163
14	87
14	133
207	87
178	77
77	142
157	18
18	23
18	188
23	18
131	14
52	142
108	133
108	188
125	217
217	82
82	123
123	224
224	45
45	170
168	133
172	3
162	133
