# Directed graph: generated_songs/random_generated_rock_song_68.txt 
# Nodes: 28 Edges: 59
# FromNodeId	ToNodeId
44	13
44	52
44	70
44	72
44	95
44	101
44	114
44	129
13	44
13	70
13	78
13	101
13	114
101	44
101	114
101	117
52	70
70	72
70	95
70	114
70	127
114	0
114	13
114	17
114	44
114	46
114	87
114	95
114	101
95	44
95	101
129	44
17	138
138	102
102	55
55	0
55	95
55	101
0	61
0	67
0	70
0	127
61	121
121	55
67	0
127	62
127	76
76	0
62	47
47	101
46	105
105	74
74	55
78	101
87	114
72	108
72	117
117	44
108	117
