# Directed graph: generated_songs/random_generated_rock_song_90.txt 
# Nodes: 31 Edges: 67
# FromNodeId	ToNodeId
44	13
44	17
44	54
44	57
44	70
44	101
44	114
114	5
114	17
114	44
114	55
114	70
114	101
114	105
114	117
101	13
101	44
101	108
108	50
50	5
50	27
5	27
5	33
5	81
81	5
81	33
81	109
27	70
27	81
70	0
70	95
70	101
70	114
0	70
13	22
13	44
13	101
13	114
105	44
105	74
105	114
105	119
55	44
57	44
57	114
17	18
17	44
17	57
17	105
18	102
18	136
102	17
33	5
33	121
109	50
121	76
76	39
39	114
95	114
136	18
119	20
20	105
74	105
22	23
23	13
117	44
54	44
