# Directed graph: generated_songs/generated_rock_song_26.txt 
# Nodes: 29 Edges: 70
# FromNodeId	ToNodeId
44	13
44	27
44	30
44	70
44	76
44	78
44	101
44	105
44	114
44	117
44	133
101	5
101	13
101	44
101	114
13	44
13	70
13	76
13	95
13	101
13	114
70	13
70	27
70	44
70	101
70	114
70	117
114	13
114	44
114	46
114	70
114	101
114	117
5	33
5	81
81	50
50	27
27	0
27	5
27	101
0	24
0	70
0	76
0	101
24	0
76	0
76	13
76	73
76	101
76	127
117	44
117	101
117	116
116	114
30	101
95	70
105	114
33	61
61	11
11	88
88	24
127	55
55	39
39	78
78	13
78	114
133	0
73	0
46	110
110	44
