# Directed graph: generated_songs/generated_rock_song_66.txt 
# Nodes: 29 Edges: 65
# FromNodeId	ToNodeId
44	13
44	17
44	24
44	52
44	55
44	76
44	101
44	114
114	13
114	44
114	46
114	55
114	78
114	81
114	101
101	13
101	27
101	44
101	76
101	95
101	108
101	114
13	44
13	70
13	78
13	95
13	110
13	114
78	0
78	13
95	27
95	114
27	44
27	50
52	101
17	114
17	138
138	58
58	17
76	13
76	67
76	73
0	101
0	127
127	55
127	76
73	0
55	101
55	114
55	127
108	27
50	27
50	114
81	33
33	5
5	17
46	137
137	105
105	13
70	13
67	24
24	61
24	76
110	44
61	5
