# Directed graph: generated_songs/random_generated_rock_song_57.txt 
# Nodes: 29 Edges: 64
# FromNodeId	ToNodeId
44	13
44	53
44	55
44	70
44	76
44	95
44	101
44	114
70	44
70	101
70	114
114	0
114	17
114	39
114	44
114	46
114	70
114	87
114	101
114	121
0	55
0	76
0	114
0	123
53	102
102	17
17	44
17	138
138	105
105	13
105	114
101	7
101	13
101	27
101	44
101	114
27	101
95	44
95	70
95	72
95	114
13	95
13	101
13	114
7	67
67	0
67	76
76	0
76	7
76	13
87	96
96	3
3	70
46	105
72	118
118	117
117	44
121	88
88	24
24	0
123	76
55	13
55	39
39	44
