# Directed graph: generated_songs/random_generated_rock_song_35.txt 
# Nodes: 28 Edges: 60
# FromNodeId	ToNodeId
44	13
44	27
44	52
44	101
44	114
101	13
101	44
101	46
101	55
101	76
101	114
76	13
76	21
76	24
76	99
76	101
13	17
13	70
13	101
13	110
24	61
61	5
61	121
5	33
5	44
5	81
81	109
109	101
114	13
114	17
114	39
114	44
114	55
114	101
39	114
46	105
105	58
105	114
58	105
70	95
70	101
17	13
17	44
55	44
55	101
99	127
127	76
21	33
33	5
33	61
33	121
95	72
72	44
27	37
37	5
121	33
121	114
52	76
52	101
110	13
