# Directed graph: generated_songs/generated_jazz_song_73.txt 
# Nodes: 44 Edges: 80
# FromNodeId	ToNodeId
105	89
105	233
89	57
89	178
89	191
57	154
57	170
170	31
170	154
154	28
154	133
154	142
142	31
142	35
142	115
142	154
31	3
31	15
31	133
31	142
31	225
3	108
108	133
108	205
133	80
133	84
133	198
198	84
198	105
198	106
198	133
198	135
198	170
198	172
172	14
14	133
80	142
80	144
80	150
150	31
150	35
15	133
15	188
188	57
188	135
135	80
135	198
135	207
144	32
32	80
84	170
84	174
84	198
174	187
174	188
174	233
187	87
87	176
176	35
35	89
35	107
35	135
191	80
191	133
115	108
205	84
106	154
28	15
233	89
107	0
0	79
79	148
148	61
61	55
55	67
67	174
178	89
225	52
52	150
207	124
