# Directed graph: generated_songs/generated_rock_song_3.txt 
# Nodes: 27 Edges: 63
# FromNodeId	ToNodeId
44	52
44	70
44	76
44	81
44	95
44	101
44	114
114	13
114	27
114	44
114	46
114	55
114	78
114	101
101	13
101	27
101	44
101	81
101	114
81	5
81	27
81	50
81	61
81	64
64	5
5	81
50	131
131	44
13	57
13	70
13	95
13	105
13	114
70	0
70	44
70	101
70	114
95	44
95	57
0	3
3	70
55	57
55	76
55	114
46	105
105	13
105	17
105	55
17	105
61	121
121	76
76	13
76	39
76	101
39	114
57	70
57	114
27	13
27	37
27	101
37	81
52	101
78	110
