# Directed graph: generated_songs/random_generated_rock_song_76.txt 
# Nodes: 32 Edges: 68
# FromNodeId	ToNodeId
44	13
44	40
44	48
44	55
44	101
44	110
44	114
44	131
44	138
131	81
131	101
101	5
101	27
101	33
101	44
101	104
101	107
101	114
13	44
13	70
13	101
13	105
13	114
55	101
114	13
114	44
114	95
114	101
114	117
27	44
27	50
27	101
50	5
50	27
50	131
5	33
5	81
5	108
5	114
110	95
95	101
105	13
107	101
104	27
33	50
33	61
61	5
61	121
121	61
121	88
88	61
108	50
81	27
81	91
117	44
40	31
31	96
96	70
96	133
133	72
72	114
138	58
58	17
17	114
70	27
70	96
48	101
91	5
