# Directed graph: generated_songs/generated_jazz_song_96.txt 
# Nodes: 47 Edges: 84
# FromNodeId	ToNodeId
105	45
105	87
105	98
105	125
105	133
133	84
133	105
133	194
133	198
194	84
84	3
84	35
84	89
84	133
84	168
84	187
84	206
35	127
35	133
127	108
108	115
108	193
108	198
198	84
198	87
198	105
198	143
125	135
135	198
89	174
89	191
89	225
191	188
191	221
188	57
188	170
170	154
170	225
225	45
225	47
47	45
45	168
45	170
45	233
233	89
233	93
93	91
91	176
176	35
168	3
168	174
174	187
174	198
87	121
87	133
87	181
87	198
87	233
181	150
150	40
40	164
164	133
206	205
205	106
106	154
154	15
154	19
19	87
121	133
98	174
187	101
187	105
101	188
57	3
3	108
3	133
143	31
31	108
193	84
115	89
221	84
15	152
152	102
102	188
