# Directed graph: generated_songs/generated_rock_song_21.txt 
# Nodes: 30 Edges: 73
# FromNodeId	ToNodeId
44	13
44	17
44	72
44	81
44	101
44	105
44	114
44	117
101	13
101	41
101	44
101	50
101	70
101	76
13	44
13	57
13	70
13	101
13	114
117	78
78	13
70	44
70	95
70	114
95	101
76	0
76	13
57	13
57	44
57	114
114	13
114	44
114	46
114	57
114	72
114	101
114	105
72	44
72	114
105	13
105	44
105	57
105	114
50	81
81	33
81	109
109	5
5	37
5	61
5	81
61	5
61	11
61	67
61	121
121	33
121	61
121	76
121	88
33	61
33	121
88	24
88	61
67	76
0	11
0	114
11	88
37	5
24	0
46	105
17	114
41	35
35	4
4	101
