# Directed graph: generated_songs/random_generated_rock_song_59.txt 
# Nodes: 26 Edges: 65
# FromNodeId	ToNodeId
44	5
44	13
44	26
44	27
44	52
44	55
44	78
44	101
44	103
44	114
44	131
114	13
114	44
114	55
114	70
114	76
114	81
114	101
70	76
70	95
70	101
95	101
101	13
101	44
101	70
101	114
76	13
76	39
76	101
76	127
127	39
127	55
39	114
13	17
13	44
13	55
13	57
13	70
13	101
13	114
13	116
78	39
55	0
55	76
55	114
0	76
81	27
81	109
27	44
27	50
52	101
17	114
5	81
5	121
109	50
50	27
50	131
57	114
103	13
131	5
131	47
47	101
26	76
116	114
121	76
