# Directed graph: generated_songs/generated_rock_song_90.txt 
# Nodes: 28 Edges: 60
# FromNodeId	ToNodeId
44	13
44	57
44	70
44	101
44	103
44	110
44	114
70	13
70	27
70	44
70	101
101	44
101	95
101	104
101	108
101	114
101	117
101	131
131	47
47	101
13	46
13	55
13	70
13	78
13	95
13	101
13	114
95	13
95	44
95	70
110	44
114	0
114	13
114	44
114	55
114	70
114	101
114	121
103	13
46	105
105	114
78	0
0	55
0	76
76	24
76	72
72	95
117	44
104	70
108	44
27	101
55	78
55	114
24	61
61	121
121	5
121	43
43	39
39	114
57	114
