# Directed graph: generated_songs/generated_rock_song_15.txt 
# Nodes: 29 Edges: 70
# FromNodeId	ToNodeId
44	13
44	30
44	55
44	61
44	70
44	101
44	111
44	114
13	27
13	44
13	55
13	70
13	101
13	114
114	0
114	13
114	44
114	55
114	78
114	101
114	117
117	120
120	44
61	5
61	121
5	81
5	108
5	121
81	61
81	131
131	50
131	101
50	5
50	131
101	0
101	13
101	27
101	44
101	47
101	114
47	101
27	50
27	81
121	88
121	130
130	19
19	78
78	13
78	101
111	114
70	95
70	114
95	44
95	55
30	101
0	70
0	76
0	95
0	114
108	44
55	0
55	76
55	114
76	13
76	21
76	101
21	5
88	24
24	67
67	0
